feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,anova_notes,f-oneway_stat,f-oneway_pvalue,tukey-HSD_control_epah_pvalue,tukey-HSD_control_pah_pvalue,tukey-HSD_epah_pah_pvalue,jarque-bera_stat,jarque-bera_pvalue,bartlett_stat,bartlett_pvalue
"value_norm__fft_coefficient__attr_""abs""__coeff_19",156.0,0.8789990817174117,0.873114254879874,0.0122822121740965,0.20604243275689502,0.6561423609037854,1.2836105059691374,4.643907134149224,30.0,1.0719523540859854,1.1548472452339353,0.0368340841712627,0.2157295205882842,0.6052650884991229,1.490439709148554,4.643907134149224,65.0,1.0143929969798136,0.8334922161421356,0.0184303548208397,0.3040404270782615,0.8856800171307542,1.3717454977344292,3.961302409880772,61.0,0.6398318249450623,0.6979170770843753,0.0122822121740965,0.1471202218300208,0.4453095716747495,0.8743707701635891,4.10340489549102,Non-normal residuals! Heteroscedastic samples! ,3.94726158702753,0.02130531642690828,0.9,0.0645,0.0404,151.02594376358556,1.6037364484708182e-33,10.781615786354433,0.004558289236982016
"value_norm__fft_coefficient__attr_""abs""__coeff_20",156.0,0.841414242642484,0.8304221728678026,0.0114642548464518,0.23041356168653776,0.6318044952465383,1.212913827303201,4.420468821739072,30.0,1.0287129987492305,1.0970178564320852,0.0334101338556271,0.1825737979811106,0.5510180981218135,1.4723322644599446,4.420468821739072,65.0,0.966891956656085,0.7996557395338835,0.0114642548464518,0.3437458249507651,0.80840938761255,1.2752678193180154,3.8379061534350014,61.0,0.6155943394607383,0.6567203932171908,0.0300477689788006,0.1406863202936189,0.4277504961689525,0.8411323563837018,3.865735278772196,Non-normal residuals! Heteroscedastic samples! ,3.9012859661830137,0.02225771960725411,0.9,0.0629,0.0441,150.42739825466663,2.1632439882619244e-33,11.110677087678724,0.0038667591804745108
"value_norm__fft_coefficient__attr_""abs""__coeff_21",156.0,0.7967429500205025,0.7873720145237104,0.0162147106334694,0.2042546812723348,0.6068862871513692,1.1343449246483022,4.167809367660872,30.0,0.9516428475059571,1.0336942998574774,0.0345307745517494,0.18805321465352579,0.5296975393820131,1.3714485939341716,4.167809367660872,65.0,0.9196272260860786,0.7636595426899634,0.0162147106334694,0.2922169740598604,0.818667511972363,1.240868828180797,3.646962261581236,61.0,0.5896204111872876,0.6253570560442318,0.0327539530267837,0.125079844678168,0.4133324375874229,0.804646660334467,3.65862968059917,Non-normal residuals! Heteroscedastic samples! ,3.5995233069288166,0.02967631894967485,0.9,0.094,0.0472,151.06238088516506,1.5747832223804636e-33,10.617853909071261,0.004947232475880262
"value_norm__fft_coefficient__attr_""abs""__coeff_22",156.0,0.7585323193045495,0.7528343975334478,0.0157927831841452,0.18417704516081176,0.5802542813461238,1.1059820005987009,4.029832262630049,30.0,0.9002009936525542,0.9868891951579912,0.0216274661208861,0.18114639748843786,0.523230221504336,1.2220521729299043,4.029832262630049,65.0,0.8783725519754554,0.7299486694225517,0.0170117692307071,0.3212560861590155,0.7457871310777938,1.1937037629417253,3.421848274587197,61.0,0.561160592188992,0.5998677548610865,0.0157927831841452,0.144589296428693,0.3549716986688421,0.7531396194448252,3.542005497423981,Non-normal residuals! Heteroscedastic samples! ,3.565347497079983,0.030661149476807616,0.9,0.1034,0.0458,167.7898663973977,3.671922041780144e-37,10.419413602070724,0.005463275279492245
"value_norm__fft_coefficient__attr_""abs""__coeff_23",156.0,0.7304455580011102,0.7232385438362725,0.0164218373438328,0.19804581391003762,0.5688480160870764,1.06194770586208,3.80950938884938,30.0,0.8781669296115565,0.9550370363862062,0.0600762593813563,0.19822253245793342,0.48472473212238343,1.164952045906071,3.80950938884938,65.0,0.8390622353734356,0.6998152774214188,0.0164218373438328,0.290508515928032,0.661410040977725,1.1393368606049203,3.3574160492067824,61.0,0.5420566206648055,0.5729432236490193,0.0317192826190934,0.1228566922320633,0.3357638353372527,0.7515223224399382,3.412318611811338,Non-normal residuals! Heteroscedastic samples! ,3.5405826162827614,0.03139542284620964,0.9,0.0895,0.0533,162.65565600680148,4.78380064404558e-36,10.998198550863842,0.004090454152209205
"value_norm__fft_coefficient__attr_""abs""__coeff_24",156.0,0.7028241969420009,0.6932005185465017,0.0050895340620411,0.18262506379776616,0.5313935266527046,1.0090300280304838,3.672894733239194,30.0,0.8553743197620164,0.9208187047893913,0.0449185820954511,0.16042082075908537,0.4640935773626853,1.1658492339597837,3.672894733239194,65.0,0.8009648810210173,0.6693346520748606,0.0050895340620411,0.2458746929677612,0.7013790672842651,1.0826202752290266,3.2189330590196947,61.0,0.523223407602058,0.5466254378109432,0.0387724375482041,0.1214169700811605,0.3580043706615531,0.7378636582944942,3.2646898238848827,Non-normal residuals! Heteroscedastic samples! ,3.5373867035940676,0.03149147001656496,0.9,0.0773,0.0611,153.82973500479233,3.947275757791033e-34,11.47813980840707,0.003217759708710508
"value_norm__fft_coefficient__attr_""abs""__coeff_25",156.0,0.667268671131972,0.6578912359874117,0.0035527143967044,0.1659851169330839,0.5010605947387564,0.9806551888622518,3.4855144134747778,30.0,0.8011144321966199,0.8652645221982673,0.0035527143967044,0.1720460174620031,0.46044573601832284,1.181298626883009,3.4855144134747778,65.0,0.7688277010920618,0.6345296277248738,0.0187839695779197,0.2366981587284494,0.6654757779369536,1.0284354800855209,3.034012500482076,61.0,0.4932242485197544,0.5252239301461363,0.0199915960739465,0.1233120977882552,0.3507130056470201,0.6946516324452666,3.0920343607899663,Non-normal residuals! Heteroscedastic samples! ,3.6506488276350133,0.02826253079325883,0.9,0.0864,0.0472,152.09174413620227,9.41233528806018e-34,10.511041011224837,0.005218629259106103
"value_norm__fft_coefficient__attr_""abs""__coeff_26",156.0,0.645714631777337,0.6334784984926297,0.0141574041504919,0.15117143125752952,0.48307028638419147,0.939611420920146,3.392299194914385,30.0,0.768615111228878,0.8308524812968087,0.0307943557090505,0.1535268241504778,0.4605060328868587,1.1410509892448186,3.392299194914385,65.0,0.7467020477170616,0.6134808906129903,0.0141574041504919,0.2582948889285233,0.6435388499372499,0.9930542082783748,2.8934337360270344,61.0,0.47766223145556075,0.5042457988672845,0.0161500237198771,0.0951208922359873,0.3379611787445239,0.6671468048141158,2.9412945635947274,Non-normal residuals! Heteroscedastic samples! ,3.6583398164179823,0.028055833958833837,0.9,0.0943,0.0435,151.95648004140523,1.007093085707108e-33,10.48881309995811,0.0052769523730712194
"value_norm__fft_coefficient__attr_""abs""__coeff_27",156.0,0.6231051605777334,0.6152188272265775,0.0200133579019108,0.1657953554438286,0.4695658700322612,0.875618892042241,3.272706185471864,30.0,0.7544252168225364,0.8129251655898954,0.035596629769964,0.17455133300071948,0.42939690123995405,0.9845159942111104,3.272706185471864,65.0,0.7197155654632379,0.5917481759539505,0.0200133579019108,0.2832023847608126,0.5928666933461646,0.9712868495144008,2.8467649873027776,61.0,0.4555760129563916,0.48743125758846917,0.0332939013091219,0.0845231258034784,0.3232425046573566,0.638083948080398,2.843402097445665,Non-normal residuals! Heteroscedastic samples! ,3.8860164994748936,0.0225834836712242,0.9,0.0713,0.0403,156.26055536162005,1.1707159456092602e-34,11.050926925492815,0.00398402181848904
"value_norm__fft_coefficient__attr_""abs""__coeff_28",156.0,0.5991287383154745,0.597513401459493,0.0132393278275591,0.15279565177462404,0.46506895552815597,0.8431922455452507,3.175259069382029,30.0,0.7202268342844608,0.7863223332260474,0.0249796781778673,0.15572443851354364,0.3872780370745817,0.9401407846375697,3.175259069382029,65.0,0.694067304742063,0.5767694657458524,0.0132393278275591,0.2700133311714199,0.5721148262528382,0.960888529669605,2.770523768623289,61.0,0.43840825148272194,0.4746179496056461,0.0160729708845457,0.1012842504535538,0.258594991989431,0.6175432030381424,2.777515548172819,Non-normal residuals! Heteroscedastic samples! ,3.7737319503783593,0.02513220326973692,0.9,0.083,0.0414,156.64696675865235,9.650356671696423e-35,10.740519433958873,0.004652922710311226
"value_norm__fft_coefficient__attr_""abs""__coeff_29",156.0,0.5747287349940376,0.5742741991243105,0.0044658188848301,0.12269084271891885,0.446580102338626,0.8274871152969354,3.0210600471414386,30.0,0.6863843677993299,0.7553786359903015,0.0451757326735839,0.14804447579831323,0.3747190173096936,0.9460701667890167,3.0210600471414386,65.0,0.6629064614163785,0.5541719767038134,0.0044658188848301,0.2174696670847843,0.5542243147032013,0.9443765082814468,2.631818552770634,61.0,0.42585625627910506,0.45978443046400125,0.0247625272043443,0.0964465252598921,0.3139689967621221,0.5883658393754176,2.7090612273298404,Non-normal residuals! Heteroscedastic samples! ,3.4917429889388525,0.032896148183974835,0.9,0.1002,0.0518,153.38714999147135,4.9249699154231605e-34,10.398135191792834,0.005521710486798091
"value_norm__fft_coefficient__attr_""abs""__coeff_30",156.0,0.5557681990872145,0.550502756526005,0.0148216370835896,0.13194832664370584,0.4092300997915337,0.7941937962767814,2.941519965118227,30.0,0.6618464692110297,0.7165858720923712,0.0254148903331742,0.12496294053661186,0.3743656297273522,0.9385266728827177,2.941519965118227,65.0,0.6418888604694976,0.534950803168554,0.0290155734189189,0.1815511264131634,0.5815425039275268,0.8859554657440696,2.512169245954055,61.0,0.41183064017634785,0.4412746077122933,0.0148216370835896,0.1041610652664712,0.2954170329632649,0.5615536671991411,2.588756553728044,Non-normal residuals! Heteroscedastic samples! ,3.5505898653352674,0.03109658888346057,0.9,0.0996,0.0481,162.96985070821881,4.088335805278995e-36,9.86194919177985,0.007219463791865869
"value_norm__fft_coefficient__attr_""abs""__coeff_31",156.0,0.5396444080051486,0.5355301853909017,0.0226931547614559,0.12851893987266622,0.41283496296816785,0.7718710378495325,2.8235409589048435,30.0,0.6569879405138555,0.6982315649382711,0.0247771710594455,0.13716188213925398,0.37871245097745543,0.9248806622100498,2.8235409589048435,65.0,0.6227359435904286,0.5191501081812605,0.0226931547614559,0.2075985991040202,0.5584622521795267,0.8551254435878285,2.4621553073660385,61.0,0.39339431311491235,0.4262019728651629,0.028752487140718,0.0912206795952827,0.2651708856156292,0.5421993776157024,2.486122909619525,Non-normal residuals! Heteroscedastic samples! ,3.919579682412837,0.021873696040976744,0.9,0.0665,0.0409,145.66271941039713,2.342838598832141e-32,10.229854488492851,0.006006414819763119
"value_norm__fft_coefficient__attr_""abs""__coeff_32",156.0,0.5242193823956147,0.522510613172028,0.0149273442064864,0.11919852259534662,0.38666065671775596,0.7549309322801795,2.7942661774625166,30.0,0.6404427632109171,0.6900917451700992,0.0206234356287063,0.129354507614079,0.3545265914005141,0.7847510319200944,2.7942661774625166,65.0,0.6045525487680211,0.5048681886308236,0.0149273442064864,0.2138918869430118,0.5391452155337267,0.7997051984663037,2.437633817536242,61.0,0.3814594276633944,0.41081467977777825,0.0161682805882106,0.0845791420228682,0.27850052026186,0.5235084974257583,2.3912137065483976,Non-normal residuals! Heteroscedastic samples! ,3.9303412205585198,0.02165093142728705,0.9,0.0641,0.0417,155.90262327531462,1.4001530108875808e-34,11.330379253096613,0.0034644907510048345
"value_norm__fft_coefficient__attr_""abs""__coeff_33",156.0,0.5018289468670077,0.5045361132752275,0.0057017321831896,0.1170905512736472,0.3948174554579556,0.7307894189347902,2.6814708356700434,30.0,0.6034532293859769,0.6648238895321567,0.0430117600524866,0.11813138721608735,0.32164608567943787,0.771308315282476,2.6814708356700434,65.0,0.5832063056409252,0.48763273607617774,0.0258215667836379,0.2046580942235812,0.5153028290113421,0.7969155314219649,2.299963097227413,61.0,0.3651362125084226,0.3987525945866273,0.0057017321831896,0.0704079460544078,0.2451107632008665,0.4918966121885638,2.337091828638963,Non-normal residuals! Heteroscedastic samples! ,3.8275245800183164,0.02387670735071153,0.9,0.0822,0.0388,159.9913847258848,1.812642801810964e-35,11.003299415510117,0.0040800350180191895
"value_norm__fft_coefficient__attr_""abs""__coeff_34",156.0,0.48694091318623905,0.48693002771693583,0.005215511347316,0.12137645180657865,0.38297708417384213,0.7082120762892935,2.5854726833162074,30.0,0.5798135078342995,0.6331078318166299,0.0388976929361591,0.1257862476566003,0.3279590926346838,0.771598749744951,2.5854726833162074,65.0,0.5690986929497958,0.47342585805679105,0.005215511347316,0.1884378870896799,0.4687378166637383,0.7689570214278134,2.2138728519274578,61.0,0.3537206914801243,0.3873442185923206,0.0099154291683165,0.0759989786783581,0.2311661188179024,0.4802738499731851,2.2893353498575237,Non-normal residuals! Heteroscedastic samples! ,3.894087869188371,0.022410688936400063,0.9,0.089,0.0333,166.66389380663588,6.447558535109054e-37,10.119645302644294,0.00634668498929689
"value_norm__fft_coefficient__attr_""abs""__coeff_35",156.0,0.47878702818744945,0.47441602895922436,0.0030771360513951,0.11654797275997393,0.3616336875722488,0.6866292541601873,2.492094682680472,30.0,0.5780134236679305,0.6180366007181376,0.0114482168761811,0.12926968655355994,0.3218451246572569,0.8232711348995194,2.492094682680472,65.0,0.5532470378563491,0.4619064697932666,0.0030771360513951,0.1543460641279928,0.4787564063919936,0.7467375838737094,2.1844583586800157,61.0,0.35064452830395876,0.37630968449932656,0.006182585476558,0.069557173563601,0.2414730289948565,0.4625733031944746,2.2381840321498,Non-normal residuals! Heteroscedastic samples! ,3.8157433436385695,0.024146129334073417,0.9,0.0766,0.0418,152.74164311347056,6.8010132270653385e-34,10.31843461571476,0.005746195428045061
"value_norm__fft_coefficient__attr_""abs""__coeff_36",156.0,0.4665187357829659,0.4656416122257216,0.0069658135561711,0.12715543447633423,0.3536008387882388,0.6745788510173834,2.448893042030748,30.0,0.5723719168871261,0.6149388787895701,0.0210867380222066,0.12979541838923261,0.32505457516083913,0.7682543851049659,2.448893042030748,65.0,0.5355298830032246,0.4500966081799209,0.0069658135561711,0.1786796368467805,0.45710451489533,0.7292396622865204,2.145375500236734,61.0,0.340923325906873,0.3666873910277038,0.0213557633784139,0.0684725567459275,0.2282552229828658,0.4715520480745244,2.16315962462015,Non-normal residuals! Heteroscedastic samples! ,3.8440394034564846,0.02350415240169969,0.9,0.0633,0.0476,144.23748588819987,4.7777992460642015e-32,11.257581609644934,0.003592917239892793
"value_norm__fft_coefficient__attr_""abs""__coeff_37",156.0,0.453073662871127,0.44882443848723563,0.0029291438470359,0.12169929296120913,0.3350620245461027,0.6494908228110581,2.3990213506740097,30.0,0.5451545136422229,0.5939043175138952,0.017631026417083,0.11724209373255261,0.27534658887306485,0.7047590250248239,2.3990213506740097,65.0,0.5220537344149029,0.434453034269245,0.0029291438470359,0.2053143418412976,0.4558613284033631,0.6916580807182252,2.046774609218599,61.0,0.3342846436337774,0.3533269969483133,0.0167844437016893,0.0786617091473375,0.2139132603026767,0.4730117395827058,2.081506124307388,Non-normal residuals! Heteroscedastic samples! ,3.6567165393025935,0.028099331971685185,0.9,0.0848,0.0476,150.07370644776248,2.581717422013397e-33,11.358144295857985,0.003416727190503589
"value_norm__fft_coefficient__attr_""abs""__coeff_38",156.0,0.44093196041847205,0.4360290392617107,0.0075895292680019,0.11002152139828765,0.33386783757517574,0.6263525577823731,2.3442009890202167,30.0,0.5263148267486019,0.5712857601017307,0.0174552749156799,0.10224720163131253,0.2976602271601945,0.6419820372012408,2.3442009890202167,65.0,0.5098040295748695,0.4243797249021532,0.0075895292680019,0.2066428899873156,0.4165152967021031,0.6961736076913694,1.973816971952146,61.0,0.3255521164009353,0.34493428589831515,0.0089240738260473,0.0669505519317886,0.218195011449688,0.4641379968029471,2.0109767708962183,Non-normal residuals! Heteroscedastic samples! ,3.6417101536299663,0.02850469880685056,0.9,0.0932,0.0449,155.60041351068156,1.628544068983051e-34,10.682793256107207,0.004789177337884797
"value_norm__fft_coefficient__attr_""abs""__coeff_39",156.0,0.4330038858882869,0.4267905282489445,0.0078384726690109,0.10882897057748732,0.33999127495875503,0.6175891615311955,2.2480886002093694,30.0,0.5175418325907647,0.5580176197319134,0.0198987226061727,0.11338185492620848,0.28070207983786305,0.665687940172492,2.2480886002093694,65.0,0.5020295481697816,0.41346027946661645,0.0290779950884106,0.1824457577142458,0.4125618170900345,0.6666572758718502,2.0059161216326284,61.0,0.31787591130842685,0.33984725368032137,0.0078384726690109,0.0660697874879498,0.2046715313203119,0.4429813549588706,1.990472352355987,Non-normal residuals! Heteroscedastic samples! ,3.7896907948547307,0.024752906777063866,0.9,0.0862,0.0392,159.20805787806287,2.68169569314065e-35,10.33336142504092,0.005703468887354686
"value_norm__fft_coefficient__attr_""abs""__coeff_40",156.0,0.4200917401323163,0.41776007046735003,0.008751536801386,0.1072299304883905,0.3193806331868935,0.6155682229573695,2.2011370242705834,30.0,0.507880828995971,0.54960858739753,0.0325406232994684,0.11073681140592426,0.2533554090878115,0.6749276267393843,2.2011370242705834,65.0,0.4835888917593537,0.40301501719175675,0.0098387014712025,0.1418526566285337,0.4176996237651028,0.668243809618162,1.9233047611788316,61.0,0.3092558791213807,0.33300474164818405,0.008751536801386,0.0705371453546751,0.2065264270282268,0.41871856927634,1.9470719516374049,Non-normal residuals! Heteroscedastic samples! ,3.6833597851742703,0.027393951364816635,0.9,0.08,0.0483,151.56795503634902,1.2230289780123018e-33,10.586092615404118,0.005026424876587129
"value_norm__fft_coefficient__attr_""abs""__coeff_41",156.0,0.41023038650771015,0.4081949133210263,0.0069402579314795,0.0963194369031392,0.3123982735643552,0.5842649949800709,2.1479096216442164,30.0,0.4898430826649159,0.5326511981498746,0.0069402579314795,0.09542485794831862,0.26740814531902746,0.6638306852459513,2.1479096216442164,65.0,0.4718346907174279,0.39707217936598904,0.0116670219683938,0.1670348783881323,0.4049153123898655,0.671987170374718,1.896600370187746,61.0,0.30543267079708963,0.3266335896244193,0.0080812598355161,0.0773979130135601,0.1986810889606727,0.4082322238090081,1.9181894324701212,Non-normal residuals! Heteroscedastic samples! ,3.4250794902289203,0.03506262349738257,0.9,0.1023,0.0558,155.01936670399232,2.1775705087153637e-34,10.034888885017555,0.006621426542072325
"value_norm__fft_coefficient__attr_""abs""__coeff_42",156.0,0.4000009444064377,0.39758810641244813,0.0066500899627356,0.09726501410624439,0.3045172510837967,0.5718836521080946,2.12629852645305,30.0,0.47169788564088555,0.5180553052180604,0.0101108022782185,0.09280052875212699,0.2695039052868365,0.6140770336292489,2.12629852645305,65.0,0.46644703916412206,0.3875343532772919,0.011261552041661,0.161578106181007,0.4033509456352547,0.6582541739230283,1.82299809902532,61.0,0.29393693790999625,0.3156909680287876,0.0066500899627356,0.07160549380314,0.1803108062502002,0.4089699487617572,1.836046546292289,Non-normal residuals! Heteroscedastic samples! ,3.689824782360829,0.027225511814586736,0.9,0.1064,0.038,152.6531092884829,7.108836001589294e-34,10.282685076441949,0.005849830817623205
"value_norm__fft_coefficient__attr_""abs""__coeff_43",156.0,0.39114038505265264,0.38702053341358894,0.0021674448508685,0.10082811885502269,0.30746557877207725,0.5580337778335139,2.063560080546169,30.0,0.4660414817278669,0.4999934975478477,0.0021674448508685,0.10522575582867352,0.2648144739363767,0.5996637192877435,2.063560080546169,65.0,0.4550039940927011,0.37662035776275304,0.0127647514281803,0.1664337917456299,0.4131654737668235,0.6121881819233049,1.802144160629216,61.0,0.28625239344839715,0.31049420869104516,0.0057850961168109,0.059386283164578,0.1811976783374429,0.3972698555467832,1.790352689994067,Non-normal residuals! Heteroscedastic samples! ,3.8211764447224748,0.024021500606474303,0.9,0.0889,0.0367,155.70088769028172,1.5487518007256734e-34,9.503440831245033,0.008636823487965623
"value_norm__fft_coefficient__attr_""abs""__coeff_44",156.0,0.38203179422511324,0.3804430076079627,0.0095161274405221,0.09510852911550224,0.2936202362570096,0.5494960687824243,1.989670595126708,30.0,0.4607178661050669,0.5015122608982134,0.0164107086049013,0.10219754591769001,0.26133198300611327,0.5818983282359077,1.989670595126708,65.0,0.44128395663389247,0.365583787021814,0.0095161274405221,0.1651135041578487,0.3743682338529507,0.5958756462178245,1.7615793570474942,61.0,0.28019617597971613,0.303865382740537,0.0136901387274282,0.067036291639909,0.1894450972687049,0.3791565239783088,1.7523657928037888,Non-normal residuals! Heteroscedastic samples! ,3.743322478992137,0.025871330136585498,0.9,0.0806,0.0442,149.36313396530932,3.6830495318432956e-33,10.616126959655954,0.004951506130827009
"value_norm__fft_coefficient__attr_""abs""__coeff_45",156.0,0.3734378724306352,0.37301351265083593,0.0076714700116356,0.09099956236248162,0.2900823172068434,0.5347673477542372,1.9730299165448484,30.0,0.45722610105572303,0.4914858583527243,0.016446718050224,0.08352982869628936,0.2537476855465174,0.6079251359266291,1.9730299165448484,65.0,0.43246622088682285,0.35699063795961516,0.0076714700116356,0.1462514173089877,0.3491517475938924,0.5831906389145233,1.7098713189854535,61.0,0.2693314870469501,0.2974008004844912,0.0112653815716919,0.0495252843511528,0.1832912061514696,0.3716296386173948,1.7252953731701324,Non-normal residuals! Heteroscedastic samples! ,4.104587033190569,0.018347561751271658,0.9,0.0583,0.0356,154.00443017270698,3.6171198059729796e-34,10.689649949406137,0.0047727864906121605
"value_norm__fft_coefficient__attr_""abs""__coeff_46",156.0,0.3640580415918392,0.362710825764727,0.0038002152541543,0.08596996191923412,0.27567597132548866,0.5371711462615698,1.9217848889159013,30.0,0.4379226323362477,0.4731401691204539,0.0108469859937966,0.0747846385360991,0.23810090219762065,0.6061479561395463,1.9217848889159013,65.0,0.42305193578893663,0.34960541672225115,0.0142134348048768,0.1298568265091675,0.352946809668234,0.5839539810416554,1.628517373195399,61.0,0.2648688474091573,0.2911844148434032,0.0038002152541543,0.0468786931623713,0.1794604887091768,0.3885098408548008,1.7065195310479635,Non-normal residuals! Heteroscedastic samples! ,3.9037202181853683,0.02220622814430163,0.9,0.0781,0.0365,154.62851787312124,2.6475487852529277e-34,9.925439778203389,0.006993879363207797
"value_norm__fft_coefficient__attr_""abs""__coeff_47",156.0,0.3545211694410567,0.3557122567333603,0.0025419292657249,0.07853217442154126,0.2668516474112065,0.5152964394481644,1.9030615196843967,30.0,0.42853635633846265,0.46511538019518506,0.0097980131408829,0.09258335480059672,0.24410068000181254,0.5725638671989055,1.9030615196843967,65.0,0.4104467420070027,0.34316650326686465,0.0133936867853348,0.1301065338836058,0.3508168612756936,0.5613073896201837,1.6294817883520434,61.0,0.2585274346261603,0.2849591717310079,0.0025419292657249,0.0527655069916279,0.1847978069073289,0.3486690508755563,1.6723571735433704,Non-normal residuals! Heteroscedastic samples! ,3.807061617618172,0.02434663876597438,0.9,0.0777,0.0418,163.6429664553367,2.9199897912221682e-36,10.11049857803509,0.006375777152981744
"value_norm__fft_coefficient__attr_""abs""__coeff_48",156.0,0.34919311310960516,0.3491086183410351,0.0064917384834241,0.08488137099850937,0.26477309650457725,0.49109436723124844,1.82964287592754,30.0,0.41860072334659415,0.4598629035681511,0.0077725745606064,0.08334512382627067,0.24325788209831617,0.5170729483941046,1.82964287592754,65.0,0.4049911610508169,0.33729943977185267,0.0064917384834241,0.141952677338872,0.3407069207889789,0.5512418164618929,1.614419547458478,61.0,0.25560128649831887,0.27675521377003826,0.0136809516715101,0.0549810195924878,0.171995397596715,0.3694966940620337,1.6276028550223165,Non-normal residuals! Heteroscedastic samples! ,3.7431710098498927,0.025875066311703387,0.9,0.0872,0.0414,151.57866212868166,1.2164989309661053e-33,10.862110682603197,0.004378472580607041
"value_norm__fft_coefficient__attr_""abs""__coeff_49",156.0,0.3445346506996971,0.34296350179952345,0.0052443315224541,0.07866144491410434,0.26428565988070474,0.4908896706774838,1.8025427605398916,30.0,0.4173224832444301,0.452463260503252,0.0072339995362383,0.08114258333772262,0.23256443229423213,0.5121875166582346,1.8025427605398916,65.0,0.3984694312770227,0.3319704939806739,0.0144680076637252,0.1460461557494096,0.3388879121114091,0.5345311791766919,1.5896450285113857,61.0,0.25126586850513705,0.2696602065891191,0.0052443315224541,0.0551500077661887,0.1729928926647272,0.352479378601775,1.5769719240534916,Non-normal residuals! Heteroscedastic samples! ,3.8735597583600305,0.022852815004483627,0.9,0.0726,0.0404,150.99044146436427,1.6324587871646336e-33,11.271072978774713,0.0035687621165427764
"value_norm__fft_coefficient__attr_""abs""__coeff_50",156.0,0.3391354328117905,0.3336148479649058,0.0103654100034039,0.08286544974313337,0.25486378213341576,0.4887494351532814,1.7862967445518465,30.0,0.4102009611243334,0.441528152225978,0.0105306574541011,0.0701655346498722,0.24869716237978828,0.5470272663039615,1.7862967445518465,65.0,0.38890241259844344,0.32207540226194,0.0108342287279546,0.1345471379916631,0.3467373173299627,0.531438285026839,1.5104298226922768,61.0,0.25115478468869673,0.26376440252117433,0.0103654100034039,0.0552711390589082,0.1789092982453836,0.3472993499413058,1.5487489484030628,Non-normal residuals! Heteroscedastic samples! ,3.645404187606858,0.028404365597004617,0.9,0.079,0.0514,152.23887459279055,8.744770507379158e-34,11.194951881452585,0.0037072091329203986
"value_norm__fft_coefficient__attr_""abs""__coeff_51",156.0,0.3308554015754501,0.3264672970933295,0.0027754306740833,0.08171385439338988,0.24901632497082682,0.4792163323310953,1.738749441981581,30.0,0.3901044788893036,0.42589838229770816,0.0145315260648796,0.0806354953520354,0.22458037381431634,0.5400294247258166,1.738749441981581,65.0,0.3827060886602655,0.31737077692224896,0.011183068654894,0.1199865584511901,0.324944083656515,0.5098846061214997,1.5078586206004654,61.0,0.2464657789536692,0.26137176962729936,0.0027754306740833,0.0576902644151406,0.1666417175410863,0.3401040176381645,1.5287988005358455,Non-normal residuals! Heteroscedastic samples! ,3.458151928461781,0.03397031614410684,0.9,0.1148,0.0487,156.48821454950027,1.0447586345826097e-34,10.005015019128411,0.006721072697619884
"value_norm__fft_coefficient__attr_""abs""__coeff_52",156.0,0.32633038188714103,0.32340223476100477,0.0088106954507159,0.08267658044547489,0.24698352436938953,0.4625508194889579,1.7543436251089306,30.0,0.3915514369943131,0.4238973287716487,0.0174607991850254,0.08309028813975815,0.22147335903272453,0.49778059445571315,1.7543436251089306,65.0,0.376537306017297,0.31400597542721903,0.013898266770457,0.1377104641482657,0.3190675024777341,0.5197743169737458,1.5123318781523123,61.0,0.24075527169574282,0.25663728696308885,0.0088106954507159,0.0465299850691203,0.1778780610435608,0.323276481901349,1.50468089687408,Non-normal residuals! Heteroscedastic samples! ,3.649556061646936,0.02829202400546224,0.9,0.0878,0.0466,173.07763855288215,2.6101671393063456e-38,10.578045205379468,0.005046690471603252
"value_norm__fft_coefficient__attr_""abs""__coeff_53",156.0,0.32053516628088286,0.32051448806298755,0.0076310811705351,0.07562147355478732,0.2449595079557707,0.4552447028982326,1.7121164325475828,30.0,0.39044537909178184,0.4215474714841383,0.0200872018255725,0.07866283225603438,0.21721693891778404,0.48619674032853655,1.7121164325475828,65.0,0.369991828879169,0.3107500590896384,0.0090860170414149,0.1200237213057838,0.3347585417310604,0.526465205089074,1.4724433907550794,61.0,0.23345337196587373,0.25236632892263655,0.0076310811705351,0.0497504528951012,0.1599947211165401,0.3305101051603303,1.485434594018889,Non-normal residuals! Heteroscedastic samples! ,3.877718511513181,0.02276253727880974,0.9,0.0683,0.0423,152.15805240717313,9.105393754524944e-34,11.064024390540098,0.003958016768228044
