feature,total__count,total__mean,total__std,total__min,total__25%,total__50%,total__75%,total__max,control__count,control__mean,control__std,control__min,control__25%,control__50%,control__75%,control__max,epah__count,epah__mean,epah__std,epah__min,epah__25%,epah__50%,epah__75%,epah__max,pah__count,pah__mean,pah__std,pah__min,pah__25%,pah__50%,pah__75%,pah__max,anova_notes,f-oneway_stat,f-oneway_pvalue,tukey-HSD_control_epah_pvalue,tukey-HSD_control_pah_pvalue,tukey-HSD_epah_pah_pvalue,jarque-bera_stat,jarque-bera_pvalue,bartlett_stat,bartlett_pvalue
"value__fft_coefficient__attr_""imag""__coeff_64",156.0,-0.020161603899451326,1.380787437834554,-9.870393392199542,-0.47547807584053514,0.0799446537244517,0.5834328310573285,3.7678418684792554,30.0,-0.03368084559173958,0.95922659723018,-2.2339846226834563,-0.41671954303972647,-0.07072316679585065,0.4225133063940368,3.053500406699585,65.0,0.11957206648243002,1.2977214792636942,-4.783783193371539,-0.4302701652437767,0.1658508239758286,0.6968209455138716,3.7678418684792554,61.0,-0.1624093305232816,1.6255536567125515,-9.870393392199542,-0.5062110198143577,0.1195121150042257,0.532548841607501,1.8512991659702795,Non-normal residuals! Heteroscedastic samples! ,0.655042098856359,0.5208706397485751,0.8576,0.9,0.4906,1791.7004660754685,0.0,10.068081763541269,0.006512441323499097
"value__fft_coefficient__attr_""imag""__coeff_65",156.0,-0.00845106143038949,1.3460862291533744,-9.491844496572368,-0.3834997687816743,0.104155469660242,0.5998874594781332,3.843334971631305,30.0,-0.03607434641000874,1.0061626329256117,-2.3473199970846736,-0.3653730785158957,-0.14024289627715414,0.32000096478587947,3.063718024516834,65.0,0.14801966807593966,1.268657844746446,-4.763593158872242,-0.393756785736132,0.1919910565958681,0.6910517756468559,3.843334971631305,61.0,-0.16159694452092743,1.5569249981938627,-9.491844496572368,-0.3800807631301884,0.1113325464454187,0.5006765031258595,1.7958389028241544,Non-normal residuals! Heteroscedastic samples! ,0.8384953093290639,0.43433751772528884,0.7906,0.9,0.4052,1639.5792276943841,0.0,7.249306729617263,0.026658336452519353
"value__fft_coefficient__attr_""imag""__coeff_66",156.0,-0.011044135384450296,1.3067316065621442,-9.212442173171546,-0.3380987360550767,0.08471313749444401,0.5787719337651756,3.706538471643703,30.0,-0.015993645456374817,0.9540064604561853,-2.089713990597237,-0.3248140184137688,-0.12381726458006284,0.3134843666144136,3.000855906598789,65.0,0.13153729123426633,1.2456152170352528,-4.76868746766791,-0.4069674467933361,0.1814561426310006,0.6204387575939503,3.706538471643703,61.0,-0.16054097846738205,1.5071552497151712,-9.212442173171546,-0.3327925042065355,0.1036594943998278,0.5145088056739835,1.8958814262952952,Non-normal residuals! Heteroscedastic samples! ,0.7841593319866622,0.45832919148758133,0.8524,0.8612,0.4263,1653.4992273545142,0.0,7.605704619938475,0.02230705439475461
"value__fft_coefficient__attr_""imag""__coeff_67",156.0,-0.019101344349770455,1.2802079407360314,-8.952816150501082,-0.41342220412946284,0.0498552570022833,0.5207942245135995,3.565914499198778,30.0,-0.03455993618529082,0.8967832269309672,-2.0349148673833746,-0.3124222220674891,-0.08289840393881065,0.36835943332106147,2.8360075841322847,65.0,0.12752304569172468,1.23639062149623,-4.7415740067872285,-0.285979721795239,0.1150686088366602,0.7558457555039924,3.565914499198778,61.0,-0.16773786234373073,1.4726706627683084,-8.952816150501082,-0.4421718893021168,0.0561247788643726,0.5074569217175362,1.7779899164535964,Non-normal residuals! Heteroscedastic samples! ,0.8378899720237468,0.434597666766657,0.8168,0.878,0.4032,1566.2450956443229,0.0,8.531754308544441,0.01403954688192799
"value__fft_coefficient__attr_""imag""__coeff_68",156.0,-0.021423252260060553,1.2387738224302336,-8.753755149813724,-0.4059732941498527,0.047490306838551,0.6331825940401462,3.539953065896253,30.0,-0.03344455107718954,0.8853578656134713,-2.104457552144103,-0.41574662867626233,-0.0657708780959684,0.2875995658171341,2.766514372020013,65.0,0.12170619690877721,1.1913990527146923,-4.685146117275199,-0.3480889909452651,0.1492641128236519,0.6610347841866231,3.539953065896253,61.0,-0.16802612490695526,1.423811779545538,-8.753755149813724,-0.4036187829321597,0.0116242029739264,0.6211954968660461,1.749499276468336,Non-normal residuals! Heteroscedastic samples! ,0.8609023559082298,0.42481807596496135,0.8203,0.8661,0.3928,1721.9028145451387,0.0,7.9616010927315966,0.018670686603045605
"value__fft_coefficient__attr_""imag""__coeff_69",156.0,-0.00496295521051223,1.2102657941239836,-8.621847222753619,-0.3079806934565743,0.05513300211720015,0.5650152158166682,3.4984641781557646,30.0,-0.020005252195686614,0.8631741466963927,-1.943733336303365,-0.31263955587274594,-0.07175913738694566,0.35636104625570375,2.667685283389599,65.0,0.13668564635024832,1.1612498018254955,-4.481728301487179,-0.2868631676217193,0.1208613086657022,0.5977549271323521,3.4984641781557646,61.0,-0.14850213868418766,1.3937738847208492,-8.621847222753619,-0.305602123051772,0.0339180221224627,0.4875756525035946,1.6281446734954437,Non-normal residuals! Heteroscedastic samples! ,0.8751174974064102,0.41888874609227644,0.8094,0.8724,0.3872,1838.9439347427988,0.0,8.11891383770241,0.017258389276611698
"value__fft_coefficient__attr_""imag""__coeff_70",156.0,-0.017014513764309992,1.1992271719106034,-8.696903807642354,-0.3641428753923521,0.06713278311963494,0.48027522968693526,3.417969775587167,30.0,-0.020668579822126696,0.8425542070119635,-1.8283599345981372,-0.34531881063544934,-0.06045846534813585,0.23886102253579905,2.6949400146252334,65.0,0.12016089920902549,1.1288829119782988,-4.426031335345702,-0.3784242635864026,0.1489535080626274,0.6481082671935974,3.417969775587167,61.0,-0.16138795411729864,1.4039853354788732,-8.696903807642354,-0.3252857424888877,0.0551416715693781,0.4516336160642812,1.5891476939246056,Non-normal residuals! Heteroscedastic samples! ,0.865927688893366,0.4227122861396283,0.8405,0.8439,0.39,2053.5224529329776,0.0,9.46451614049434,0.00880656273372032
"value__fft_coefficient__attr_""imag""__coeff_71",156.0,-0.016143154471098393,1.1589831013259415,-8.218926242417027,-0.33960452254569956,0.052897055619710254,0.4792415358697367,3.336596111364884,30.0,-0.04124624571990765,0.819850333611623,-1.958086074035429,-0.35491330466976584,-0.1138081466327812,0.33930729838592627,2.655787709632614,65.0,0.1122631247121526,1.1054462914752985,-4.3856769766879165,-0.3588528768827591,0.1487312847994693,0.5898457260572014,3.336596111364884,61.0,-0.14062373495383665,1.3445284694494304,-8.218926242417027,-0.2933765304429233,2.820539701263447e-05,0.4011738662279942,1.7149829610771363,Non-normal residuals! Heteroscedastic samples! ,0.7554230429222248,0.4715559185304805,0.8019,0.9,0.4438,1793.690189360003,0.0,8.70798035970233,0.012855414688589214
"value__fft_coefficient__attr_""imag""__coeff_72",156.0,0.002818415763731973,1.1311711957515247,-8.018850522939402,-0.2657255166959942,0.04670289420951455,0.48425497066379614,3.2745530820764923,30.0,-0.01193914490811205,0.7819300441836072,-1.7387396481156956,-0.30789285176392867,-0.10447800589176284,0.42917495068896505,2.4597164271051986,65.0,0.11340805859972913,1.0864516551507823,-4.279488254898288,-0.2963267055877652,0.1213623126884815,0.5240037397533268,3.2745530820764923,61.0,-0.10776519020650559,1.3134393635065231,-8.018850522939402,-0.2373112449118742,0.0527704461545391,0.4870301475470122,1.8542817066680428,Non-normal residuals! Heteroscedastic samples! ,0.6015738101000306,0.5492394167353318,0.8581,0.9,0.519,1826.3908580215168,0.0,9.346491031007798,0.009341900988387816
"value__fft_coefficient__attr_""imag""__coeff_73",156.0,-0.008864372998083191,1.0971581887434072,-7.764558153003606,-0.2612424067364991,0.042533304389722595,0.45719230316337667,3.2003404360634637,30.0,-0.027102675884181582,0.7486321600629411,-1.6122402543649914,-0.27682779110241457,-0.06434002519455055,0.27831555113143847,2.3612419340185284,65.0,0.09915909155393106,1.0536744910354157,-4.089522853505647,-0.2222510827914963,0.0736809020240428,0.4950153431805518,3.2003404360634637,61.0,-0.11500168626526308,1.2768371323532297,-7.764558153003606,-0.2522495510997397,0.0634187537622628,0.4141802992104271,1.7768139720976737,Non-normal residuals! Heteroscedastic samples! ,0.6015159257104361,0.5492709619859296,0.8471,0.9,0.5201,1784.5140933907787,0.0,9.83612956646765,0.007313269923858653
"value__fft_coefficient__attr_""imag""__coeff_74",156.0,-0.006318105642319599,1.07078674854637,-7.751416663253567,-0.2912158575413983,0.044874884217363756,0.4370811314127926,3.009384063348328,30.0,-0.036141427775666,0.7379406056315944,-1.657945922329665,-0.3445332431386173,-0.06103094504998155,0.21886780704368203,2.3225104339829983,65.0,0.09614435568369198,1.0191143494657515,-4.084486395185064,-0.2854511942326038,0.0881038907133733,0.4802191370300006,3.009384063348328,61.0,-0.10083220928478447,1.25302573838608,-7.751416663253567,-0.2699718786868991,0.0747096986825397,0.4483751119872834,1.816027039286858,Non-normal residuals! Heteroscedastic samples! ,0.5436200621933774,0.5817597932839984,0.8254,0.9,0.5562,2127.360105263316,0.0,9.867872610526295,0.007198113470613738
"value__fft_coefficient__attr_""imag""__coeff_75",156.0,-0.0034956589093845967,1.0425876106327798,-7.679513710846023,-0.28980127072079476,0.06604764254484716,0.4444377971689879,3.002319793954213,30.0,-0.010795734941448946,0.7233414645393493,-1.5346174159299673,-0.2936126366897982,-0.06663328777228546,0.2596173827070444,2.414520540060608,65.0,0.0941699559976465,0.984164827719284,-3.883059874770256,-0.3400731850759488,0.171434418449044,0.5004661961189745,3.002319793954213,61.0,-0.10397537510602549,1.2253108552560525,-7.679513710846023,-0.2680664279299242,0.0666954856908553,0.3591412771925157,1.5531058374784323,Non-normal residuals! Heteroscedastic samples! ,0.5660329935181495,0.5689576981072413,0.8844,0.9,0.5367,2394.0700001271,0.0,9.965496940539552,0.006855195340793536
"value__fft_coefficient__attr_""imag""__coeff_76",156.0,-0.024094214957384095,1.0176619711211066,-7.618044707913225,-0.3149606291920816,0.06119669765536325,0.38171137619074824,3.051103078560594,30.0,-0.012403377730219005,0.6913302927447494,-1.5607166097251013,-0.2802565617921148,-0.060141839091792104,0.32295443688819236,2.2794046116739723,65.0,0.0661738402521575,0.9657452906987022,-3.8895716348622513,-0.3734263602582681,0.113311072849821,0.465380786626817,3.051103078560594,61.0,-0.12603107898091132,1.1958628635057722,-7.618044707913225,-0.3045000385704133,0.0593072937755198,0.3175328727936476,1.308146886178374,Non-normal residuals! Heteroscedastic samples! ,0.5605148405827879,0.5720828974689346,0.9,0.859,0.5405,2697.3913665390696,0.0,10.529060047435676,0.0051718230914280985
"value__fft_coefficient__attr_""imag""__coeff_77",156.0,-0.010676714134075525,0.9861736983440983,-7.423011231642676,-0.26568282647603464,0.0836403176841652,0.3461689625354166,2.9693264287959664,30.0,-0.00815387013647026,0.6770018928627491,-1.440121076395411,-0.2968056702581834,-0.05568514512092085,0.285307202045947,2.267906023480984,65.0,0.08825523418295951,0.9395341700786695,-3.825570646291645,-0.3053131606550663,0.1150479182197358,0.3881202504189845,2.9693264287959664,61.0,-0.11733674627400062,1.1520066422514452,-7.423011231642676,-0.2156671364026032,0.0897931025954271,0.1980416969169288,1.2120313005445196,Non-normal residuals! Heteroscedastic samples! ,0.6811375372668007,0.5075687672414322,0.8917,0.8612,0.4763,2886.7228032874646,0.0,9.898616316425514,0.007088311222955719
"value__fft_coefficient__attr_""imag""__coeff_78",156.0,-0.013015253329577679,0.9639162414846744,-7.142427671766157,-0.236611120578339,0.0199117792144141,0.3455980837373939,2.923841406684687,30.0,-0.01765106519939106,0.6495923001034478,-1.3978478153881015,-0.2605736687224896,-0.01861533930253455,0.20294318161651637,2.015522347111407,65.0,0.08491793867881714,0.9450772047032477,-3.861020687070966,-0.2205471184780025,0.0966935583032713,0.3690264542569454,2.923841406684687,61.0,-0.11509038651730329,1.1057135246486578,-7.142427671766157,-0.1982609837318354,0.0199117792144141,0.2963545547290799,1.1873564992764465,Non-normal residuals! Heteroscedastic samples! ,0.6750104478400634,0.510660742905036,0.8694,0.8858,0.4796,2630.7217613235903,0.0,9.495289320240278,0.008672096902897747
"value__fft_coefficient__attr_""imag""__coeff_79",156.0,-0.02895292723832382,0.9247975589686851,-6.884072942165708,-0.2596808784010018,0.0260481330422814,0.2752366304521194,2.7004252165333757,30.0,-0.017783191927854314,0.6270218077430169,-1.3870248337753242,-0.30788066325356755,-0.073816097528239,0.16679548772116437,1.9601633458631815,65.0,0.0593830491708297,0.8872497701890408,-3.583348510657115,-0.1793082548404529,0.0840880522018885,0.3038572090962157,2.7004252165333757,61.0,-0.1285747391384724,1.0775309027649853,-6.884072942165708,-0.174378271282267,0.0138565013679941,0.2414788779302491,1.2389697660740673,Non-normal residuals! Heteroscedastic samples! ,0.6496942212283698,0.5236399746537286,0.9,0.838,0.4939,2597.419777427463,0.0,10.093298640305465,0.006430845089858493
"value__fft_coefficient__attr_""imag""__coeff_80",156.0,-0.01853254318418305,0.9063913570227972,-6.792182251348168,-0.2472055880261477,0.0521936155977033,0.30564979250014535,2.7363869203644526,30.0,0.0012807333338949677,0.6089631204798902,-1.2716242616481683,-0.3200065776553309,-0.0424421684457134,0.30340029659145035,2.099498755993401,65.0,0.07220436033489464,0.8710526150818194,-3.580059476868338,-0.2415687863367557,0.091416591986019,0.3371244839815506,2.7363869203644526,61.0,-0.12496364194291075,1.0550550334252218,-6.792182251348168,-0.1859940047606159,0.0515561693222191,0.235876256776999,1.131163375411247,Non-normal residuals! Heteroscedastic samples! ,0.750986489799841,0.4736321614211858,0.9,0.7879,0.446,2801.633361201199,0.0,10.321311144348238,0.0057379368206577
"value__fft_coefficient__attr_""imag""__coeff_81",156.0,-0.023300768981002584,0.8823306662386761,-6.8293459823409535,-0.19520888776008197,0.0535946756960328,0.29443247237032766,2.7769948475036017,30.0,-0.017993385515493884,0.5731513973019808,-1.13998220554972,-0.2447720933002913,-0.07149114493686305,0.28571717500828386,1.963421829762836,65.0,0.0687760745834444,0.8400322172384942,-3.573024216721602,-0.2156028826047603,0.0543878538342556,0.3677217376398402,2.7769948475036017,61.0,-0.12402562694254862,1.039305943438715,-6.8293459823409535,-0.183961036986144,0.0671137784986456,0.2503531608999689,1.0897278583002787,Non-normal residuals! Heteroscedastic samples! ,0.7495213200526538,0.4743198720761619,0.8901,0.8368,0.4428,3646.3879673364413,0.0,12.035871246623106,0.0024346905290636633
"value__fft_coefficient__attr_""imag""__coeff_82",156.0,-0.028743557481421423,0.8656883328413533,-6.600532080695295,-0.21898589136171398,0.0250379274557615,0.262649696150722,2.6101590949138185,30.0,-0.028207342831078886,0.5616861204688558,-1.168689306729069,-0.16866215985856453,-0.05718576595595125,0.180008599675328,1.914269520181236,65.0,0.0665669737510564,0.8320909448459768,-3.437658969584613,-0.2217894779284503,0.0250379274557615,0.2813718030444042,2.6101590949138185,61.0,-0.13056767173750888,1.012219700623859,-6.600532080695295,-0.2109243114416549,0.0692469094801464,0.2623500195078148,1.0896392579458944,Non-normal residuals! Heteroscedastic samples! ,0.8139645074911421,0.44500726735293306,0.8612,0.8417,0.4126,3188.967335399031,0.0,11.642104046866136,0.0029644847962562145
"value__fft_coefficient__attr_""imag""__coeff_83",156.0,-0.011771640960231216,0.8423627119479696,-6.5003212100977015,-0.22192568198492058,0.0439550024924558,0.24959567385230533,2.6122767656074317,30.0,-0.02320818450012018,0.5484573916077521,-1.1229707877633617,-0.2365418284295288,-0.09266201431649565,0.13380687887149786,1.88189701488731,65.0,0.0703889797871893,0.8120471289939086,-3.466333871865014,-0.2528531783874919,0.0439550024924558,0.3199763293530779,2.6122767656074317,61.0,-0.09369531378622578,0.9849343684822062,-6.5003212100977015,-0.1857035854106957,0.0805509407809879,0.2455342865197085,1.1203482356220822,Non-normal residuals! Heteroscedastic samples! ,0.5973089996976895,0.5515685312689012,0.8574,0.9,0.5214,3673.7695212258086,0.0,11.497275726748498,0.0031871191328369454
"value__fft_coefficient__attr_""imag""__coeff_84",156.0,-0.016495765606952206,0.8065716371653195,-6.233428227265184,-0.18179829195030953,0.0318347031369381,0.24078531505379935,2.5432632402147064,30.0,-0.023965850756177253,0.5045051175165497,-1.0488767206401743,-0.22914973740254552,-0.05425367911504575,0.18420083915560828,1.753309640365134,65.0,0.06564203953415139,0.7859640706571952,-3.221908668538037,-0.1385442864520447,0.0318347031369381,0.289219135824923,2.5432632402147064,61.0,-0.10034584396260762,0.9403085339152438,-6.233428227265184,-0.1758931165897179,0.0594869003588557,0.1927065076933157,1.0044766027096432,Non-normal residuals! Heteroscedastic samples! ,0.6650672170459535,0.5157191626719227,0.8573,0.9,0.4853,3638.5654265767816,0.0,12.653085998062723,0.0017882049222627718
"value__fft_coefficient__attr_""imag""__coeff_85",156.0,-0.03714208104168727,0.7837553218934193,-5.970547118514782,-0.20137232305432934,0.0159781687192787,0.2376393664196893,2.5521323298268825,30.0,-0.02375638892661059,0.5213603208117817,-0.9738883051044692,-0.22162947153872375,-0.050142601118522895,0.22916496787370477,1.9678988369807544,65.0,0.02903579536613909,0.7585938369243649,-3.2755836692951377,-0.1477031821163656,0.0159781687192787,0.2549255971097152,2.5521323298268825,61.0,-0.11424261759842513,0.9114745304030882,-5.970547118514782,-0.1698504214471055,0.0207771114332925,0.2356813411984468,0.8990138689941949,Non-normal residuals! Heteroscedastic samples! ,0.5280090492593097,0.5908487535168396,0.9,0.8493,0.56,3269.655332176414,0.0,10.53359005573993,0.005160122146998197
"value__fft_coefficient__attr_""imag""__coeff_86",156.0,-0.02100827460293786,0.7595140937019998,-5.851805037662232,-0.15177868342293696,0.0274371608813674,0.25735564109797554,2.398128468139605,30.0,-0.006234133345277892,0.4838835454804904,-0.8755565712193532,-0.272462583633087,-0.00277389183405255,0.19069301691919016,1.6628668860212037,65.0,0.04974173559582053,0.7371804261884958,-3.198271459812424,-0.1718269332232185,0.0274371608813674,0.3015774066371218,2.398128468139605,61.0,-0.10366360084308707,0.8859543538653873,-5.851805037662232,-0.1191384389170656,0.0274371608813674,0.2131035502648117,0.8479927579580437,Non-normal residuals! Heteroscedastic samples! ,0.6459397445066584,0.5255930935508645,0.9,0.8163,0.4981,3595.2169172834283,0.0,12.069743181875564,0.002393803893727659
"value__fft_coefficient__attr_""imag""__coeff_87",156.0,-0.025149528343334636,0.7704762075265934,-5.932713114362684,-0.15034022088846277,0.002583010443045,0.2134064441415936,2.497059619790392,30.0,-0.006841692806319198,0.5038014562250037,-0.8692435481393932,-0.2112773814612358,-0.0023045515722638003,0.13174864144989462,1.685157523161248,65.0,0.046829781976988075,0.7344835452913061,-3.0974969994703643,-0.1273708813163259,0.002583010443045,0.2778322761024899,2.497059619790392,61.0,-0.11085264698155496,0.9067510443762523,-5.932713114362684,-0.1129331439568344,0.002583010443045,0.2055527669206714,0.9940895173746344,Non-normal residuals! Heteroscedastic samples! ,0.6666139386480031,0.514928977568605,0.9,0.7991,0.4891,3497.301384256463,0.0,11.76201164606111,0.0027919756288820327
"value__fft_coefficient__attr_""imag""__coeff_88",156.0,-0.026735423106918937,0.7351824972138072,-5.769823142036924,-0.18705177627088643,0.0,0.20113226760578592,2.2692516018607414,30.0,-0.039222192129703605,0.4040175328994109,-0.8618227410104113,-0.16907546350593855,-0.0290925778845999,0.08104769069037245,1.4783693117573449,65.0,0.04976312929261381,0.7190558872651605,-3.0224139316188343,-0.1969893180845567,0.0,0.2522712351800993,2.2692516018607414,61.0,-0.10210924007882209,0.8681448257715151,-5.769823142036924,-0.1395514123600492,0.0,0.1993232176403201,0.8587985593241512,Non-normal residuals! Heteroscedastic samples! ,0.6739541921575938,0.5111956971272231,0.8316,0.9,0.4826,4108.959113260058,0.0,18.076088957087435,0.00011880293112820991
"value__fft_coefficient__attr_""imag""__coeff_89",156.0,-0.015938376949516532,0.7145754565432962,-5.5527197779340405,-0.15311069921056245,0.0405336660626185,0.1882064299015831,2.383832308838128,30.0,-0.05309048984571726,0.40379329700338995,-0.8747625910895014,-0.22605654881571213,-0.03952714745841324,0.0883275944268117,1.4974029396413893,65.0,0.061484776860105596,0.711006212491558,-3.013206755977365,-0.0871792472604057,0.0405336660626185,0.2193326993376283,2.383832308838128,61.0,-0.0801669279452446,0.8304696182525708,-5.5527197779340405,-0.1207802180718696,0.0405336660626185,0.2011383792126864,0.792315120759786,Non-normal residuals! Heteroscedastic samples! ,0.6656039904642914,0.515444798178555,0.73,0.9,0.5101,4067.905357262306,0.0,16.209036462128545,0.00030217077174148803
"value__fft_coefficient__attr_""imag""__coeff_90",156.0,-0.006995318350358002,0.6887534808202763,-5.495814420480693,-0.08787208241416722,0.0182161080962392,0.1693151492749939,2.301890399714504,30.0,-0.004957551096852672,0.4036200350010884,-0.7226365234080734,-0.18866892734342755,-0.014102030799089602,0.14215411085000346,1.4913697552882663,65.0,0.05824524681176686,0.6661802162975766,-2.8697396339667782,-0.0574609622942695,0.0182161080962392,0.2233567151662959,2.301890399714504,61.0,-0.07751613397565763,0.8146742289586448,-5.495814420480693,-0.0666182391327555,0.0182161080962392,0.1304468412892656,1.1066320683196098,Non-normal residuals! Heteroscedastic samples! ,0.6083912291458788,0.545536936585556,0.9,0.875,0.5139,4818.345290072432,0.0,15.729679322304811,0.0003840108843363236
"value__fft_coefficient__attr_""imag""__coeff_91",156.0,-0.017472717918026355,0.6663589821934595,-5.225193396273597,-0.15966427448465714,0.0162949369740646,0.17591608806224845,2.2095416175976976,30.0,-0.0036764392974921326,0.4067153287796477,-0.7457046649696,-0.19005003134906776,-0.0457339273086051,0.1474584358468523,1.4540129170228018,65.0,0.055617626088773985,0.6573587358631402,-2.847679167369852,-0.0904052566580542,0.0162949369740646,0.23681160863724,2.2095416175976976,61.0,-0.10214092642717479,0.7700893400318373,-5.225193396273597,-0.1558689956310285,0.0162949369740646,0.0951882541621932,1.066585095798072,Non-normal residuals! Heteroscedastic samples! ,0.8885662750909863,0.4133562642801195,0.9,0.7659,0.3837,4203.349142825993,0.0,13.103335151407837,0.0014277327596164794
"value__fft_coefficient__attr_""imag""__coeff_92",156.0,-0.025923138406119595,0.642298792680953,-5.207755392128533,-0.14941815593382685,0.0105197512755366,0.15041294860753177,2.1760175525456047,30.0,-0.02472006236058597,0.3620526727839791,-0.6611206131958691,-0.12203785601717869,-0.03378111316756825,0.11744565118200223,1.4405576158684783,65.0,0.03819494835233689,0.6274625508062425,-2.8120616973916657,-0.1570266405307013,0.0105197512755366,0.1624457480302203,2.1760175525456047,61.0,-0.09483736661375364,0.7570684596605373,-5.207755392128533,-0.1474129234277653,0.0105197512755366,0.155709781817702,1.1252599283914453,Non-normal residuals! Heteroscedastic samples! ,0.6721770926607007,0.512097013372661,0.8912,0.8651,0.4809,5504.276739397369,0.0,16.990584614101515,0.00020442849383003103
"value__fft_coefficient__attr_""imag""__coeff_93",156.0,-0.025811306892016835,0.6302107243856979,-5.080720638708945,-0.11766645026709942,-0.0018635995204771,0.1273431341799375,2.107007968261191,30.0,-0.006638382385580838,0.33804139733199146,-0.6503510697115558,-0.08467039199795881,-0.00946724665060685,0.06456647182795236,1.3818166169914905,65.0,0.03484026256606946,0.6284737496781774,-2.8688780869922312,-0.1455130526333423,-0.0018635995204771,0.1786219316515431,2.107007968261191,61.0,-0.09986933558002811,0.7346586910212234,-5.080720638708945,-0.0972206553348939,-0.0018635995204771,0.0972189752489506,1.0008261560575624,Non-normal residuals! Heteroscedastic samples! ,0.7335578017535571,0.48187858982161,0.9,0.7658,0.4586,5464.0885358438445,0.0,18.4204242386631,0.00010001282608693553
"value__fft_coefficient__attr_""imag""__coeff_94",156.0,-0.015241398760861733,0.6259660034677391,-5.110368605267357,-0.11505037343332343,0.024482255503444,0.14663268925760095,2.152241293071806,30.0,0.004454561989128203,0.336424882774973,-0.7684923541707216,-0.17895705765330217,0.01601609695779755,0.14743264564553102,1.18205281686008,65.0,0.04492016635217765,0.6175902350235942,-2.8983114570287944,-0.0877358247468437,0.024482255503444,0.1517517360199484,2.152241293071806,61.0,-0.08903452261081676,0.735550927315615,-5.110368605267357,-0.0925907407577995,0.024482255503444,0.1193545551089769,0.8705569243680795,Non-normal residuals! Heteroscedastic samples! ,0.7364114519430167,0.48051848582950507,0.9,0.7622,0.4577,6127.914434570036,0.0,18.712249192335744,8.643441876302479e-05
"value__fft_coefficient__attr_""imag""__coeff_95",156.0,-0.02006610341290615,0.5967422669426489,-4.874606835356402,-0.1017224312751798,0.0043831972300855,0.11934351741470331,2.014174518668062,30.0,0.009882971148211824,0.33221013166024443,-0.6437279400950182,-0.13528463724968134,0.0027830475571095003,0.09661546821613567,1.3387620147085864,65.0,0.031189620926923404,0.5798089340511191,-2.673979049856719,-0.1016798284479321,0.0043831972300855,0.1312893946917336,2.014174518668062,61.0,-0.08941191191983171,0.7069739862893266,-4.874606835356402,-0.0705365902454868,0.0043831972300855,0.059180564585888,0.7184635897679388,Non-normal residuals! Heteroscedastic samples! ,0.6866403533227168,0.5048079931596766,0.9,0.7187,0.4975,5943.110596041068,0.0,17.75690081587564,0.00013935994940149566
"value__fft_coefficient__attr_""imag""__coeff_96",156.0,-0.034818096868075174,0.5703549905241357,-4.638650893877308,-0.1324530560995644,0.0115578079112061,0.08119260077227228,2.029384419971722,30.0,-0.02400811148840858,0.307863416753839,-0.6389956055422306,-0.1436092798498299,0.00284008472292795,0.07509631985579288,1.2163409793512543,65.0,0.027005467373281335,0.574052277281987,-2.6280015995703807,-0.1142791875165431,0.0115578079112061,0.157318209695634,2.029384419971722,61.0,-0.10601205157427473,0.6585615093277033,-4.638650893877308,-0.1190623533711592,0.0115578079112061,0.0170677248770215,0.5743091720536346,Non-normal residuals! Heteroscedastic samples! ,0.8609186336320465,0.42481123790301123,0.9,0.7762,0.3949,5769.1136783595075,0.0,17.776358686284585,0.00013801069950849856
"value__fft_coefficient__attr_""imag""__coeff_97",156.0,-0.03554826112937516,0.5547412120495402,-4.5876146564793805,-0.08243983832058935,-0.0120871611093484,0.07246913062797508,1.907530469808989,30.0,-0.018290617506022233,0.2995159589240475,-0.45377494071606,-0.1000208318360046,-0.027319017641983002,0.04130133788637508,1.248560997263687,65.0,0.016628294031551888,0.5469652163751637,-2.525843478512821,-0.0964916195299543,-0.0120871611093484,0.1107474421398709,1.907530469808989,61.0,-0.0996335954598809,0.6521045762892488,-4.5876146564793805,-0.0733335527533995,-0.0120871611093484,0.0579439869355908,0.592242028768343,Non-normal residuals! Heteroscedastic samples! ,0.7063799599896982,0.4950291453976854,0.9,0.7692,0.4725,6425.442406143269,0.0,18.54448150185185,9.39976523575411e-05
"value__fft_coefficient__attr_""imag""__coeff_98",156.0,-0.031676953553068155,0.5418513210764254,-4.437126511594989,-0.12421927985538771,-0.0027689277234961,0.05687110486885348,1.8416835607747288,30.0,0.013397826421950672,0.28849966693489126,-0.4536166235618044,-0.1186798207519813,-0.0195459765527769,0.07901259749194138,1.075784175679615,65.0,0.010650120212855574,0.5430114304045577,-2.589370817753318,-0.1318982544264981,-0.0027689277234961,0.0538062696598343,1.8416835607747288,61.0,-0.09894749771758639,0.6294194746848865,-4.437126511594989,-0.014565449525468,-0.0027689277234961,0.0218468167811551,0.5359228093567567,Non-normal residuals! Heteroscedastic samples! ,0.76992367071608,0.4648339302417983,0.9,0.6137,0.4966,6225.863918272186,0.0,18.57515880065952,9.256685661272386e-05
